Asset_ID,Incident_Date,Gap_Days
300031,2024-04-02,1.0
300031,2024-04-03,1.0
300031,2024-04-04,1.0
300031,2024-04-05,1.0
300031,2024-04-06,1.0
300031,2024-04-07,1.0
300031,2024-04-08,1.0
300031,2024-04-09,1.0
300031,2024-04-10,1.0
300032,2024-03-20,1.0
300032,2024-03-21,1.0
300032,2024-03-22,1.0
300032,2024-03-23,1.0
300032,2024-03-24,1.0
300032,2024-03-25,1.0
300032,2024-03-26,1.0
300032,2024-03-27,1.0
300032,2024-03-28,1.0
300032,2024-03-29,1.0
300032,2024-03-30,1.0
300032,2024-03-31,1.0
300032,2024-04-01,1.0
300032,2024-04-02,1.0
300032,2024-04-03,1.0
300032,2024-04-04,1.0
300032,2024-04-05,1.0
300032,2024-04-06,1.0
300032,2024-04-07,1.0
300032,2024-04-08,1.0
300032,2024-04-09,1.0
300032,2024-04-10,1.0
300032,2024-04-11,1.0
300032,2024-04-12,1.0
300032,2024-04-13,1.0
300032,2024-04-14,1.0
300032,2024-04-15,1.0
300032,2024-04-16,1.0
300032,2024-04-17,1.0
300032,2024-04-18,1.0
300033,2024-03-18,1.0
300033,2024-03-19,1.0
300033,2024-03-20,1.0
300033,2024-03-21,1.0
300033,2024-03-22,1.0
300033,2024-03-23,1.0
300033,2024-03-24,1.0
300033,2024-03-25,1.0
300033,2024-03-26,1.0
300033,2024-03-27,1.0
300033,2024-03-28,1.0
300033,2024-03-29,1.0
300033,2024-03-30,1.0
300033,2024-03-31,1.0
300033,2024-04-01,1.0
300033,2024-04-02,1.0
300033,2024-04-03,1.0
300033,2024-04-04,1.0
300033,2024-04-05,1.0
300033,2024-04-06,1.0
300033,2024-04-07,1.0
300033,2024-04-08,1.0
300033,2024-04-09,1.0
300033,2024-04-10,1.0
300033,2024-04-11,1.0
300033,2024-04-12,1.0
300033,2024-04-13,1.0
300033,2024-04-14,1.0
300033,2024-04-15,1.0
300033,2024-04-16,1.0
300034,2024-03-18,1.0
300034,2024-03-19,1.0
300034,2024-03-20,1.0
300034,2024-03-21,1.0
300034,2024-03-22,1.0
300034,2024-03-23,1.0
300034,2024-03-24,1.0
300034,2024-03-25,1.0
300034,2024-03-26,1.0
300034,2024-03-27,1.0
300034,2024-03-28,1.0
300034,2024-03-29,1.0
300034,2024-03-30,1.0
300034,2024-03-31,1.0
300034,2024-04-01,1.0
300034,2024-04-02,1.0
300034,2024-04-03,1.0
300034,2024-04-04,1.0
300034,2024-04-05,1.0
300034,2024-04-06,1.0
300034,2024-04-07,1.0
300034,2024-04-08,1.0
300034,2024-04-09,1.0
300034,2024-04-10,1.0
300034,2024-04-11,1.0
300034,2024-04-12,1.0
300034,2024-04-13,1.0
300034,2024-04-14,1.0
300034,2024-04-15,1.0
300034,2024-04-16,1.0
300035,2024-03-12,1.0
300035,2024-03-13,1.0
300035,2024-03-14,1.0
300035,2024-03-15,1.0
300035,2024-03-16,1.0
300035,2024-03-17,1.0
300035,2024-03-18,1.0
300035,2024-03-19,1.0
300035,2024-03-20,1.0
300035,2024-03-21,1.0
300035,2024-03-22,1.0
300035,2024-03-23,1.0
300035,2024-03-24,1.0
300035,2024-03-25,1.0
300035,2024-03-26,1.0
300035,2024-03-27,1.0
300035,2024-03-28,1.0
300035,2024-03-29,1.0
300035,2024-03-30,1.0
300035,2024-03-31,1.0
300035,2024-04-01,1.0
300035,2024-04-02,1.0
300035,2024-04-03,1.0
300035,2024-04-04,1.0
300035,2024-04-05,1.0
300035,2024-04-06,1.0
300035,2024-04-07,1.0
300035,2024-04-08,1.0
300035,2024-04-09,1.0
300035,2024-04-10,1.0
300036,2024-03-07,1.0
300036,2024-03-08,1.0
300036,2024-03-09,1.0
300036,2024-03-10,1.0
300036,2024-03-11,1.0
300036,2024-03-12,1.0
300036,2024-03-13,1.0
300036,2024-03-14,1.0
300036,2024-03-15,1.0
300036,2024-03-16,1.0
300036,2024-03-17,1.0
300036,2024-03-18,1.0
300036,2024-03-19,1.0
300036,2024-03-20,1.0
300036,2024-03-21,1.0
300036,2024-03-22,1.0
300036,2024-03-23,1.0
300036,2024-03-24,1.0
300036,2024-03-25,1.0
300036,2024-03-26,1.0
300036,2024-03-27,1.0
300036,2024-03-28,1.0
300036,2024-03-29,1.0
300036,2024-03-30,1.0
300036,2024-03-31,1.0
300036,2024-04-01,1.0
300036,2024-04-02,1.0
300036,2024-04-03,1.0
300036,2024-04-04,1.0
300036,2024-04-05,1.0
300037,2024-03-05,1.0
300037,2024-03-06,1.0
300037,2024-03-07,1.0
300037,2024-03-08,1.0
300037,2024-03-09,1.0
300037,2024-03-10,1.0
300037,2024-03-11,1.0
300037,2024-03-12,1.0
300037,2024-03-13,1.0
300037,2024-03-14,1.0
300037,2024-03-15,1.0
300037,2024-03-16,1.0
300037,2024-03-17,1.0
300037,2024-03-18,1.0
300037,2024-03-19,1.0
300037,2024-03-20,1.0
300037,2024-03-21,1.0
300037,2024-03-22,1.0
300037,2024-03-23,1.0
300037,2024-03-24,1.0
300037,2024-03-25,1.0
300037,2024-03-26,1.0
300037,2024-03-27,1.0
300037,2024-03-28,1.0
300037,2024-03-29,1.0
300037,2024-03-30,1.0
300037,2024-03-31,1.0
300037,2024-04-01,1.0
300037,2024-04-02,1.0
300037,2024-04-03,1.0
300038,2024-03-11,1.0
300038,2024-03-12,1.0
300038,2024-03-13,1.0
300038,2024-03-14,1.0
300038,2024-03-15,1.0
300038,2024-03-16,1.0
300038,2024-03-17,1.0
300038,2024-03-18,1.0
300038,2024-03-19,1.0
300038,2024-03-20,1.0
300038,2024-03-21,1.0
300038,2024-03-22,1.0
300038,2024-03-23,1.0
300038,2024-03-24,1.0
300038,2024-03-25,1.0
300038,2024-03-26,1.0
300038,2024-03-27,1.0
300038,2024-03-28,1.0
300038,2024-03-29,1.0
300038,2024-03-30,1.0
300038,2024-03-31,1.0
300038,2024-04-01,1.0
300038,2024-04-02,1.0
300038,2024-04-03,1.0
300038,2024-04-04,1.0
300038,2024-04-05,1.0
300038,2024-04-06,1.0
300038,2024-04-07,1.0
300038,2024-04-08,1.0
300038,2024-04-09,1.0
300039,2024-03-03,1.0
300039,2024-03-04,1.0
300039,2024-03-05,1.0
300039,2024-03-06,1.0
300039,2024-03-07,1.0
300039,2024-03-08,1.0
300039,2024-03-09,1.0
300039,2024-03-10,1.0
300039,2024-03-11,1.0
300039,2024-03-12,1.0
300039,2024-03-13,1.0
300039,2024-03-14,1.0
300039,2024-03-15,1.0
300039,2024-03-16,1.0
300039,2024-03-17,1.0
300039,2024-03-18,1.0
300039,2024-03-19,1.0
300039,2024-03-20,1.0
300039,2024-03-21,1.0
300039,2024-03-22,1.0
300039,2024-03-23,1.0
300039,2024-03-24,1.0
300039,2024-03-25,1.0
300039,2024-03-26,1.0
300039,2024-03-27,1.0
300039,2024-03-28,1.0
300039,2024-03-29,1.0
300039,2024-03-30,1.0
300039,2024-03-31,1.0
300039,2024-04-01,1.0
600053,2024-03-11,1.0
600053,2024-03-12,1.0
600053,2024-03-13,1.0
600053,2024-03-14,1.0
600053,2024-03-15,1.0
600053,2024-03-16,1.0
600053,2024-03-17,1.0
600053,2024-03-18,1.0
600053,2024-03-19,1.0
600053,2024-03-20,1.0
600053,2024-03-21,1.0
600053,2024-03-22,1.0
600053,2024-03-23,1.0
600053,2024-03-24,1.0
600053,2024-03-25,1.0
600053,2024-03-26,1.0
600053,2024-03-27,1.0
600053,2024-03-28,1.0
600053,2024-03-29,1.0
600053,2024-03-30,1.0
600053,2024-03-31,1.0
600053,2024-04-01,1.0
600053,2024-04-02,1.0
600053,2024-04-03,1.0
600053,2024-04-04,1.0
600053,2024-04-05,1.0
600053,2024-04-06,1.0
600053,2024-04-07,1.0
600053,2024-04-08,1.0
600053,2024-04-09,1.0
600054,2024-03-18,1.0
600054,2024-03-19,1.0
600054,2024-03-20,1.0
600054,2024-03-21,1.0
600054,2024-03-22,1.0
600054,2024-03-23,1.0
600054,2024-03-24,1.0
600054,2024-03-25,1.0
600054,2024-03-26,1.0
600054,2024-03-27,1.0
600054,2024-03-28,1.0
600054,2024-03-29,1.0
600054,2024-03-30,1.0
600054,2024-03-31,1.0
600054,2024-04-01,1.0
600054,2024-04-02,1.0
600054,2024-04-03,1.0
600054,2024-04-04,1.0
600054,2024-04-05,1.0
600054,2024-04-06,1.0
600054,2024-04-07,1.0
600054,2024-04-08,1.0
600054,2024-04-09,1.0
600054,2024-04-10,1.0
600054,2024-04-11,1.0
600054,2024-04-12,1.0
600054,2024-04-13,1.0
600054,2024-04-14,1.0
600054,2024-04-15,1.0
600054,2024-04-16,1.0
600055,2024-03-12,1.0
600055,2024-03-13,1.0
600055,2024-03-14,1.0
600055,2024-03-15,1.0
600055,2024-03-16,1.0
600055,2024-03-17,1.0
600055,2024-03-18,1.0
600055,2024-03-19,1.0
600055,2024-03-20,1.0
600055,2024-03-21,1.0
600055,2024-03-22,1.0
600055,2024-03-23,1.0
600055,2024-03-24,1.0
600055,2024-03-25,1.0
600055,2024-03-26,1.0
600055,2024-03-27,1.0
600055,2024-03-28,1.0
600055,2024-03-29,1.0
600055,2024-03-30,1.0
600055,2024-03-31,1.0
600055,2024-04-01,1.0
600055,2024-04-02,1.0
600055,2024-04-03,1.0
600055,2024-04-04,1.0
600055,2024-04-05,1.0
600055,2024-04-06,1.0
600055,2024-04-07,1.0
600055,2024-04-08,1.0
600055,2024-04-09,1.0
600055,2024-04-10,1.0
600056,2024-03-06,1.0
600056,2024-03-07,1.0
600056,2024-03-08,1.0
600056,2024-03-09,1.0
600056,2024-03-10,1.0
600056,2024-03-11,1.0
600056,2024-03-12,1.0
600056,2024-03-13,1.0
600056,2024-03-14,1.0
600056,2024-03-15,1.0
600056,2024-03-16,1.0
600056,2024-03-17,1.0
600056,2024-03-18,1.0
600056,2024-03-19,1.0
600056,2024-03-20,1.0
600056,2024-03-21,1.0
600056,2024-03-22,1.0
600056,2024-03-23,1.0
600056,2024-03-24,1.0
600056,2024-03-25,1.0
600056,2024-03-26,1.0
600056,2024-03-27,1.0
600056,2024-03-28,1.0
600056,2024-03-29,1.0
600056,2024-03-30,1.0
600056,2024-03-31,1.0
600056,2024-04-01,1.0
600056,2024-04-02,1.0
600056,2024-04-03,1.0
600056,2024-04-04,1.0
600057,2024-03-04,1.0
600057,2024-03-05,1.0
600057,2024-03-06,1.0
600057,2024-03-07,1.0
600057,2024-03-08,1.0
600057,2024-03-09,1.0
600057,2024-03-10,1.0
600057,2024-03-11,1.0
600057,2024-03-12,1.0
600057,2024-03-13,1.0
600057,2024-03-14,1.0
600057,2024-03-15,1.0
600057,2024-03-16,1.0
600057,2024-03-17,1.0
600057,2024-03-18,1.0
600057,2024-03-19,1.0
600057,2024-03-20,1.0
600057,2024-03-21,1.0
600057,2024-03-22,1.0
600057,2024-03-23,1.0
600057,2024-03-24,1.0
600057,2024-03-25,1.0
600057,2024-03-26,1.0
600057,2024-03-27,1.0
600057,2024-03-28,1.0
600057,2024-03-29,1.0
600057,2024-03-30,1.0
600057,2024-03-31,1.0
600057,2024-04-01,1.0
600057,2024-04-02,1.0
600058,2024-03-05,1.0
600058,2024-03-06,1.0
600058,2024-03-07,1.0
600058,2024-03-08,1.0
600058,2024-03-09,1.0
600058,2024-03-10,1.0
600058,2024-03-11,1.0
600058,2024-03-12,1.0
600058,2024-03-13,1.0
600058,2024-03-14,1.0
600058,2024-03-15,1.0
600058,2024-03-16,1.0
600058,2024-03-17,1.0
600058,2024-03-18,1.0
600058,2024-03-19,1.0
600058,2024-03-20,1.0
600058,2024-03-21,1.0
600058,2024-03-22,1.0
600058,2024-03-23,1.0
600058,2024-03-24,1.0
600058,2024-03-25,1.0
600058,2024-03-26,1.0
600058,2024-03-27,1.0
600058,2024-03-28,1.0
600058,2024-03-29,1.0
600058,2024-03-30,1.0
600058,2024-03-31,1.0
600058,2024-04-01,1.0
600058,2024-04-02,1.0
600058,2024-04-03,1.0
600059,2024-03-16,1.0
600059,2024-03-17,1.0
600059,2024-03-18,1.0
600059,2024-03-19,1.0
600059,2024-03-20,1.0
600059,2024-03-21,1.0
600059,2024-03-22,1.0
600059,2024-03-23,1.0
600059,2024-03-24,1.0
600059,2024-03-25,1.0
600059,2024-03-26,1.0
600059,2024-03-27,1.0
600059,2024-03-28,1.0
600059,2024-03-29,1.0
600059,2024-03-30,1.0
600059,2024-03-31,1.0
600059,2024-04-01,1.0
600059,2024-04-02,1.0
600059,2024-04-03,1.0
600059,2024-04-04,1.0
600059,2024-04-05,1.0
600059,2024-04-06,1.0
600059,2024-04-07,1.0
600059,2024-04-08,1.0
600059,2024-04-09,1.0
600059,2024-04-10,1.0
600059,2024-04-11,1.0
600059,2024-04-12,1.0
600059,2024-04-13,1.0
600059,2024-04-14,1.0
600060,2024-03-18,1.0
600060,2024-03-19,1.0
600060,2024-03-20,1.0
600060,2024-03-21,1.0
600060,2024-03-22,1.0
600060,2024-03-23,1.0
600060,2024-03-24,1.0
600060,2024-03-25,1.0
600060,2024-03-26,1.0
600060,2024-03-27,1.0
600060,2024-03-28,1.0
600060,2024-03-29,1.0
600060,2024-03-30,1.0
600060,2024-03-31,1.0
600060,2024-04-01,1.0
600060,2024-04-02,1.0
600060,2024-04-03,1.0
600060,2024-04-04,1.0
600060,2024-04-05,1.0
600060,2024-04-06,1.0
600060,2024-04-07,1.0
600060,2024-04-08,1.0
600060,2024-04-09,1.0
600060,2024-04-10,1.0
600060,2024-04-11,1.0
600060,2024-04-12,1.0
600060,2024-04-13,1.0
600060,2024-04-14,1.0
600060,2024-04-15,1.0
600060,2024-04-16,1.0
600061,2024-03-12,1.0
600061,2024-03-13,1.0
600061,2024-03-14,1.0
600061,2024-03-15,1.0
600061,2024-03-16,1.0
600061,2024-03-17,1.0
600061,2024-03-18,1.0
600061,2024-03-19,1.0
600061,2024-03-20,1.0
600061,2024-03-21,1.0
600061,2024-03-22,1.0
600061,2024-03-23,1.0
600061,2024-03-24,1.0
600061,2024-03-25,1.0
600061,2024-03-26,1.0
600061,2024-03-27,1.0
600061,2024-03-28,1.0
600061,2024-03-29,1.0
600061,2024-03-30,1.0
600061,2024-03-31,1.0
600061,2024-04-01,1.0
600061,2024-04-02,1.0
600061,2024-04-03,1.0
600061,2024-04-04,1.0
600061,2024-04-05,1.0
600061,2024-04-06,1.0
600061,2024-04-07,1.0
600061,2024-04-08,1.0
600061,2024-04-09,1.0
600061,2024-04-10,1.0
600062,2024-03-11,1.0
600062,2024-03-12,1.0
600062,2024-03-13,1.0
600062,2024-03-14,1.0
600062,2024-03-15,1.0
600062,2024-03-16,1.0
600062,2024-03-17,1.0
600062,2024-03-18,1.0
600062,2024-03-19,1.0
600062,2024-03-20,1.0
600062,2024-03-21,1.0
600062,2024-03-22,1.0
600062,2024-03-23,1.0
600062,2024-03-24,1.0
600062,2024-03-25,1.0
600062,2024-03-26,1.0
600062,2024-03-27,1.0
600062,2024-03-28,1.0
600062,2024-03-29,1.0
600062,2024-03-30,1.0
600062,2024-03-31,1.0
600062,2024-04-01,1.0
600062,2024-04-02,1.0
600062,2024-04-03,1.0
600062,2024-04-04,1.0
600062,2024-04-05,1.0
600062,2024-04-06,1.0
600062,2024-04-07,1.0
600062,2024-04-08,1.0
600062,2024-04-09,1.0
600063,2024-03-06,1.0
600063,2024-03-07,1.0
600063,2024-03-08,1.0
600063,2024-03-09,1.0
600063,2024-03-10,1.0
600063,2024-03-11,1.0
600063,2024-03-12,1.0
600063,2024-03-13,1.0
600063,2024-03-14,1.0
600063,2024-03-15,1.0
600063,2024-03-16,1.0
600063,2024-03-17,1.0
600063,2024-03-18,1.0
600063,2024-03-19,1.0
600063,2024-03-20,1.0
600063,2024-03-21,1.0
600063,2024-03-22,1.0
600063,2024-03-23,1.0
600063,2024-03-24,1.0
600063,2024-03-25,1.0
600063,2024-03-26,1.0
600063,2024-03-27,1.0
600063,2024-03-28,1.0
600063,2024-03-29,1.0
600063,2024-03-30,1.0
600063,2024-03-31,1.0
600063,2024-04-01,1.0
600063,2024-04-02,1.0
600063,2024-04-03,1.0
600063,2024-04-04,1.0
600064,2024-03-04,1.0
600064,2024-03-05,1.0
600064,2024-03-06,1.0
600064,2024-03-07,1.0
600064,2024-03-08,1.0
600064,2024-03-09,1.0
600064,2024-03-10,1.0
600064,2024-03-11,1.0
600064,2024-03-12,1.0
600064,2024-03-13,1.0
600064,2024-03-14,1.0
600064,2024-03-15,1.0
600064,2024-03-16,1.0
600064,2024-03-17,1.0
600064,2024-03-18,1.0
600064,2024-03-19,1.0
600064,2024-03-20,1.0
600064,2024-03-21,1.0
600064,2024-03-22,1.0
600064,2024-03-23,1.0
600064,2024-03-24,1.0
600064,2024-03-25,1.0
600064,2024-03-26,1.0
600064,2024-03-27,1.0
600064,2024-03-28,1.0
600064,2024-03-29,1.0
600064,2024-03-30,1.0
600064,2024-03-31,1.0
600064,2024-04-01,1.0
600064,2024-04-02,1.0
600065,2024-03-14,1.0
600065,2024-03-15,1.0
600065,2024-03-16,1.0
600065,2024-03-17,1.0
600065,2024-03-18,1.0
600065,2024-03-19,1.0
600065,2024-03-20,1.0
600065,2024-03-21,1.0
600065,2024-03-22,1.0
600065,2024-03-23,1.0
600065,2024-03-24,1.0
600065,2024-03-25,1.0
600065,2024-03-26,1.0
600065,2024-03-27,1.0
600065,2024-03-28,1.0
600065,2024-03-29,1.0
600065,2024-03-30,1.0
600065,2024-03-31,1.0
600065,2024-04-01,1.0
600065,2024-04-02,1.0
600065,2024-04-03,1.0
600065,2024-04-04,1.0
600065,2024-04-05,1.0
600065,2024-04-06,1.0
600065,2024-04-07,1.0
600065,2024-04-08,1.0
600065,2024-04-09,1.0
600065,2024-04-10,1.0
600065,2024-04-11,1.0
600065,2024-04-12,1.0
600066,2024-03-10,1.0
600066,2024-03-11,1.0
600066,2024-03-12,1.0
600066,2024-03-13,1.0
600066,2024-03-14,1.0
600066,2024-03-15,1.0
600066,2024-03-16,1.0
600066,2024-03-17,1.0
600066,2024-03-18,1.0
600066,2024-03-19,1.0
600066,2024-03-20,1.0
600066,2024-03-21,1.0
600066,2024-03-22,1.0
600066,2024-03-23,1.0
600066,2024-03-24,1.0
600066,2024-03-25,1.0
600066,2024-03-26,1.0
600066,2024-03-27,1.0
600066,2024-03-28,1.0
600066,2024-03-29,1.0
600066,2024-03-30,1.0
600066,2024-03-31,1.0
600066,2024-04-01,1.0
600066,2024-04-02,1.0
600066,2024-04-03,1.0
600066,2024-04-04,1.0
600066,2024-04-05,1.0
600066,2024-04-06,1.0
600066,2024-04-07,1.0
600066,2024-04-08,1.0
600067,2024-03-04,1.0
600067,2024-03-05,1.0
600067,2024-03-06,1.0
600067,2024-03-07,1.0
600067,2024-03-08,1.0
600067,2024-03-09,1.0
600067,2024-03-10,1.0
600067,2024-03-11,1.0
600067,2024-03-12,1.0
600067,2024-03-13,1.0
600067,2024-03-14,1.0
600067,2024-03-15,1.0
600067,2024-03-16,1.0
600067,2024-03-17,1.0
600067,2024-03-18,1.0
600067,2024-03-19,1.0
600067,2024-03-20,1.0
600067,2024-03-21,1.0
600067,2024-03-22,1.0
600067,2024-03-23,1.0
600067,2024-03-24,1.0
600067,2024-03-25,1.0
600067,2024-03-26,1.0
600067,2024-03-27,1.0
600067,2024-03-28,1.0
600067,2024-03-29,1.0
600067,2024-03-30,1.0
600067,2024-03-31,1.0
600067,2024-04-01,1.0
600067,2024-04-02,1.0
600068,2024-03-21,1.0
600068,2024-03-22,1.0
600068,2024-03-23,1.0
600068,2024-03-24,1.0
600068,2024-03-25,1.0
600068,2024-03-26,1.0
600068,2024-03-27,1.0
600068,2024-03-28,1.0
600068,2024-03-29,1.0
600068,2024-03-30,1.0
600068,2024-03-31,1.0
600068,2024-04-01,1.0
600068,2024-04-02,1.0
600068,2024-04-03,1.0
600068,2024-04-04,1.0
600068,2024-04-05,1.0
600068,2024-04-06,1.0
600068,2024-04-07,1.0
600068,2024-04-08,1.0
600068,2024-04-09,1.0
600068,2024-04-10,1.0
600068,2024-04-11,1.0
600068,2024-04-12,1.0
600068,2024-04-13,1.0
600068,2024-04-14,1.0
600068,2024-04-15,1.0
600068,2024-04-16,1.0
600068,2024-04-17,1.0
600068,2024-04-18,1.0
600068,2024-04-19,1.0
600069,2024-03-14,1.0
600069,2024-03-15,1.0
600069,2024-03-16,1.0
600069,2024-03-17,1.0
600069,2024-03-18,1.0
600069,2024-03-19,1.0
600069,2024-03-20,1.0
600069,2024-03-21,1.0
600069,2024-03-22,1.0
600069,2024-03-23,1.0
600069,2024-03-24,1.0
600069,2024-03-25,1.0
600069,2024-03-26,1.0
600069,2024-03-27,1.0
600069,2024-03-28,1.0
600069,2024-03-29,1.0
600069,2024-03-30,1.0
600069,2024-03-31,1.0
600069,2024-04-01,1.0
600069,2024-04-02,1.0
600069,2024-04-03,1.0
600069,2024-04-04,1.0
600069,2024-04-05,1.0
600069,2024-04-06,1.0
600069,2024-04-07,1.0
600069,2024-04-08,1.0
600069,2024-04-09,1.0
600069,2024-04-10,1.0
600069,2024-04-11,1.0
600069,2024-04-12,1.0
600070,2024-03-20,1.0
600070,2024-03-21,1.0
600070,2024-03-22,1.0
600070,2024-03-23,1.0
600070,2024-03-24,1.0
600070,2024-03-25,1.0
600070,2024-03-26,1.0
600070,2024-03-27,1.0
600070,2024-03-28,1.0
600070,2024-03-29,1.0
600070,2024-03-30,1.0
600070,2024-03-31,1.0
600070,2024-04-01,1.0
600070,2024-04-02,1.0
600070,2024-04-03,1.0
600070,2024-04-04,1.0
600070,2024-04-05,1.0
600070,2024-04-06,1.0
600070,2024-04-07,1.0
600070,2024-04-08,1.0
600070,2024-04-09,1.0
600070,2024-04-10,1.0
600070,2024-04-11,1.0
600070,2024-04-12,1.0
600070,2024-04-13,1.0
600070,2024-04-14,1.0
600070,2024-04-15,1.0
600070,2024-04-16,1.0
600070,2024-04-17,1.0
600070,2024-04-18,1.0
600071,2024-03-16,1.0
600071,2024-03-17,1.0
600071,2024-03-18,1.0
600071,2024-03-19,1.0
600071,2024-03-20,1.0
600071,2024-03-21,1.0
600071,2024-03-22,1.0
600071,2024-03-23,1.0
600071,2024-03-24,1.0
600071,2024-03-25,1.0
600071,2024-03-26,1.0
600071,2024-03-27,1.0
600071,2024-03-28,1.0
600071,2024-03-29,1.0
600071,2024-03-30,1.0
600071,2024-03-31,1.0
600071,2024-04-01,1.0
600071,2024-04-02,1.0
600071,2024-04-03,1.0
600071,2024-04-04,1.0
600071,2024-04-05,1.0
600071,2024-04-06,1.0
600071,2024-04-07,1.0
600071,2024-04-08,1.0
600071,2024-04-09,1.0
600071,2024-04-10,1.0
600071,2024-04-11,1.0
600071,2024-04-12,1.0
600071,2024-04-13,1.0
600071,2024-04-14,1.0
600072,2024-03-12,1.0
600072,2024-03-13,1.0
600072,2024-03-14,1.0
600072,2024-03-15,1.0
600072,2024-03-16,1.0
600072,2024-03-17,1.0
600072,2024-03-18,1.0
600072,2024-03-19,1.0
600072,2024-03-20,1.0
600072,2024-03-21,1.0
600072,2024-03-22,1.0
600072,2024-03-23,1.0
600072,2024-03-24,1.0
600072,2024-03-25,1.0
