Asset_ID,Incident_Date,Gap_Days
600100,2024-03-11,1.0
600100,2024-03-12,1.0
600100,2024-03-13,1.0
600100,2024-03-14,1.0
600100,2024-03-15,1.0
600100,2024-03-16,1.0
600100,2024-03-17,1.0
600100,2024-03-18,1.0
600100,2024-03-19,1.0
600100,2024-03-20,1.0
600100,2024-03-21,1.0
600100,2024-03-22,1.0
600100,2024-03-23,1.0
600100,2024-03-24,1.0
600100,2024-03-25,1.0
600100,2024-03-26,1.0
600100,2024-03-27,1.0
600100,2024-03-28,1.0
600100,2024-03-29,1.0
600100,2024-03-30,1.0
600100,2024-03-31,1.0
600100,2024-04-01,1.0
600100,2024-04-02,1.0
600101,2024-03-13,1.0
600101,2024-03-14,1.0
600101,2024-03-15,1.0
600101,2024-03-16,1.0
600101,2024-03-17,1.0
600101,2024-03-18,1.0
600101,2024-03-19,1.0
600101,2024-03-20,1.0
600101,2024-03-21,1.0
600101,2024-03-22,1.0
600101,2024-03-23,1.0
600101,2024-03-24,1.0
600101,2024-03-25,1.0
600101,2024-03-26,1.0
600101,2024-03-27,1.0
600101,2024-03-28,1.0
600101,2024-03-29,1.0
600101,2024-03-30,1.0
600101,2024-03-31,1.0
600101,2024-04-01,1.0
600101,2024-04-02,1.0
600101,2024-04-03,1.0
600101,2024-04-04,1.0
600101,2024-04-05,1.0
600101,2024-04-06,1.0
600101,2024-04-07,1.0
600101,2024-04-08,1.0
600101,2024-04-09,1.0
600101,2024-04-10,1.0
600101,2024-04-11,1.0
600102,2024-03-04,1.0
600102,2024-03-05,1.0
600102,2024-03-06,1.0
600102,2024-03-07,1.0
600102,2024-03-08,1.0
600102,2024-03-09,1.0
600102,2024-03-10,1.0
600102,2024-03-11,1.0
600102,2024-03-12,1.0
600102,2024-03-13,1.0
600102,2024-03-14,1.0
600102,2024-03-15,1.0
600102,2024-03-16,1.0
600102,2024-03-17,1.0
600102,2024-03-18,1.0
600102,2024-03-19,1.0
600102,2024-03-20,1.0
600102,2024-03-21,1.0
600102,2024-03-22,1.0
600102,2024-03-23,1.0
600102,2024-03-24,1.0
600102,2024-03-25,1.0
600102,2024-03-26,1.0
600102,2024-03-27,1.0
600102,2024-03-28,1.0
600102,2024-03-29,1.0
600102,2024-03-30,1.0
600102,2024-03-31,1.0
600102,2024-04-01,1.0
600102,2024-04-02,1.0
600103,2024-03-20,1.0
600103,2024-03-21,1.0
600103,2024-03-22,1.0
600103,2024-03-23,1.0
600103,2024-03-24,1.0
600103,2024-03-25,1.0
600103,2024-03-26,1.0
600103,2024-03-27,1.0
600103,2024-03-28,1.0
600103,2024-03-29,1.0
600103,2024-03-30,1.0
600103,2024-03-31,1.0
600103,2024-04-01,1.0
600103,2024-04-02,1.0
600103,2024-04-03,1.0
600103,2024-04-04,1.0
600103,2024-04-05,1.0
600103,2024-04-06,1.0
600103,2024-04-07,1.0
600103,2024-04-08,1.0
600103,2024-04-09,1.0
600103,2024-04-10,1.0
600103,2024-04-11,1.0
600103,2024-04-12,1.0
600103,2024-04-13,1.0
600103,2024-04-14,1.0
600103,2024-04-15,1.0
600103,2024-04-16,1.0
600103,2024-04-17,1.0
600103,2024-04-18,1.0
600104,2024-03-12,-0.0
600104,2024-03-13,1.0
600104,2024-03-14,1.0
600104,2024-03-15,1.0
600104,2024-03-16,1.0
600104,2024-03-17,1.0
600104,2024-03-18,1.0
600104,2024-03-19,1.0
600104,2024-03-20,1.0
600104,2024-03-21,1.0
600104,2024-03-22,1.0
600104,2024-03-23,1.0
600104,2024-03-24,1.0
600104,2024-03-25,1.0
600104,2024-03-26,1.0
600104,2024-03-27,1.0
600104,2024-03-28,1.0
600104,2024-03-29,1.0
600104,2024-03-30,1.0
600104,2024-03-31,1.0
600104,2024-04-01,1.0
600104,2024-04-02,1.0
600104,2024-04-03,1.0
600104,2024-04-04,1.0
600104,2024-04-05,1.0
600104,2024-04-06,1.0
600104,2024-04-07,1.0
600104,2024-04-08,1.0
600104,2024-04-09,1.0
600104,2024-04-10,1.0
600105,2024-03-06,1.0
600105,2024-03-07,1.0
600105,2024-03-08,1.0
600105,2024-03-09,1.0
600105,2024-03-10,1.0
600105,2024-03-11,1.0
600105,2024-03-12,1.0
600105,2024-03-13,1.0
600105,2024-03-14,1.0
600105,2024-03-15,1.0
600105,2024-03-16,1.0
600105,2024-03-17,1.0
600105,2024-03-18,1.0
600105,2024-03-19,1.0
600105,2024-03-20,1.0
600105,2024-03-21,1.0
600105,2024-03-22,1.0
600105,2024-03-23,1.0
600105,2024-03-24,1.0
600105,2024-03-25,1.0
600105,2024-03-26,1.0
600105,2024-03-27,1.0
600105,2024-03-28,1.0
600105,2024-03-29,1.0
600105,2024-03-30,1.0
600105,2024-03-31,1.0
600105,2024-04-01,1.0
600105,2024-04-02,1.0
600105,2024-04-03,1.0
600105,2024-04-04,1.0
600106,2024-03-18,1.0
600106,2024-03-19,1.0
600106,2024-03-20,1.0
600106,2024-03-21,1.0
600106,2024-03-22,1.0
600106,2024-03-23,1.0
600106,2024-03-24,1.0
600106,2024-03-25,1.0
600106,2024-03-26,1.0
600106,2024-03-27,1.0
600106,2024-03-28,1.0
600106,2024-03-29,1.0
600106,2024-03-30,1.0
600106,2024-03-31,1.0
600106,2024-04-01,1.0
600106,2024-04-02,1.0
600106,2024-04-03,1.0
600106,2024-04-04,1.0
600106,2024-04-05,1.0
600106,2024-04-06,1.0
600106,2024-04-07,1.0
600106,2024-04-08,1.0
600106,2024-04-09,1.0
600106,2024-04-10,1.0
600106,2024-04-11,1.0
600106,2024-04-12,1.0
600106,2024-04-13,1.0
600106,2024-04-14,1.0
600106,2024-04-15,1.0
600106,2024-04-16,1.0
600107,2024-03-10,1.0
600107,2024-03-11,1.0
600107,2024-03-12,1.0
600107,2024-03-13,1.0
600107,2024-03-14,1.0
600107,2024-03-15,1.0
600107,2024-03-16,1.0
600107,2024-03-17,1.0
600107,2024-03-18,1.0
600107,2024-03-19,1.0
600107,2024-03-20,1.0
600107,2024-03-21,1.0
600107,2024-03-22,1.0
600107,2024-03-23,1.0
600107,2024-03-24,1.0
600107,2024-03-25,1.0
600107,2024-03-26,1.0
600107,2024-03-27,1.0
600107,2024-03-28,1.0
600107,2024-03-29,1.0
600107,2024-03-30,1.0
600107,2024-03-31,1.0
600107,2024-04-01,1.0
600107,2024-04-02,1.0
600107,2024-04-03,1.0
600107,2024-04-04,1.0
600107,2024-04-05,1.0
600107,2024-04-06,1.0
600107,2024-04-07,1.0
600107,2024-04-08,1.0
600108,2024-03-17,1.0
600108,2024-03-18,1.0
600108,2024-03-19,1.0
600108,2024-03-20,1.0
600108,2024-03-21,1.0
600108,2024-03-22,1.0
600108,2024-03-23,1.0
600108,2024-03-24,1.0
600108,2024-03-25,1.0
600108,2024-03-26,1.0
600108,2024-03-27,1.0
600108,2024-03-28,1.0
600108,2024-03-29,1.0
600108,2024-03-30,1.0
600108,2024-03-31,1.0
600108,2024-04-01,1.0
600108,2024-04-02,1.0
600108,2024-04-03,1.0
600108,2024-04-04,1.0
600108,2024-04-05,1.0
600108,2024-04-06,1.0
600108,2024-04-07,1.0
600108,2024-04-08,1.0
600108,2024-04-09,1.0
600108,2024-04-10,1.0
600108,2024-04-11,1.0
600108,2024-04-12,1.0
600108,2024-04-13,1.0
600108,2024-04-14,1.0
600108,2024-04-15,1.0
600109,2024-03-17,0.0
600109,2024-03-18,1.0
600109,2024-03-19,1.0
600109,2024-03-20,1.0
600109,2024-03-21,1.0
600109,2024-03-22,1.0
600109,2024-03-23,1.0
600109,2024-03-24,1.0
600109,2024-03-25,1.0
600109,2024-03-26,1.0
600109,2024-03-27,1.0
600109,2024-03-28,1.0
600109,2024-03-29,1.0
600109,2024-03-30,1.0
600109,2024-03-31,1.0
600109,2024-04-01,1.0
600109,2024-04-02,1.0
600109,2024-04-03,1.0
600109,2024-04-04,1.0
600109,2024-04-05,1.0
600109,2024-04-06,1.0
600109,2024-04-07,1.0
600109,2024-04-08,1.0
600109,2024-04-09,1.0
600109,2024-04-10,1.0
600109,2024-04-11,1.0
600109,2024-04-12,1.0
600109,2024-04-13,1.0
600109,2024-04-14,1.0
600109,2024-04-15,1.0
600110,2024-03-12,1.0
600110,2024-03-13,1.0
600110,2024-03-14,1.0
600110,2024-03-15,1.0
600110,2024-03-16,1.0
600110,2024-03-17,1.0
600110,2024-03-18,1.0
600110,2024-03-19,1.0
600110,2024-03-20,1.0
600110,2024-03-21,1.0
600110,2024-03-22,1.0
600110,2024-03-23,1.0
600110,2024-03-24,1.0
600110,2024-03-25,1.0
600110,2024-03-26,1.0
600110,2024-03-27,1.0
600110,2024-03-28,1.0
600110,2024-03-29,1.0
600110,2024-03-30,1.0
600110,2024-03-31,1.0
600110,2024-04-01,1.0
600110,2024-04-02,1.0
600110,2024-04-03,1.0
600110,2024-04-04,1.0
600110,2024-04-05,1.0
600110,2024-04-06,1.0
600110,2024-04-07,1.0
600110,2024-04-08,1.0
600110,2024-04-09,1.0
600110,2024-04-10,1.0
600111,2024-03-20,1.0
600111,2024-03-21,1.0
600111,2024-03-22,1.0
600111,2024-03-23,1.0
600111,2024-03-24,1.0
600111,2024-03-25,1.0
600111,2024-03-26,1.0
600111,2024-03-27,1.0
600111,2024-03-28,1.0
600111,2024-03-29,1.0
600111,2024-03-30,1.0
600111,2024-03-31,1.0
600111,2024-04-01,1.0
600111,2024-04-02,1.0
600111,2024-04-03,1.0
600111,2024-04-04,1.0
600111,2024-04-05,1.0
600111,2024-04-06,1.0
600111,2024-04-07,1.0
600111,2024-04-08,1.0
600111,2024-04-09,1.0
600111,2024-04-10,1.0
600111,2024-04-11,1.0
600111,2024-04-12,1.0
600111,2024-04-13,1.0
600111,2024-04-14,1.0
600111,2024-04-15,1.0
600111,2024-04-16,1.0
600111,2024-04-17,1.0
600111,2024-04-18,1.0
600112,2024-03-18,1.0
600112,2024-03-19,1.0
600112,2024-03-20,1.0
600112,2024-03-21,1.0
600112,2024-03-22,1.0
600112,2024-03-23,1.0
600112,2024-03-24,1.0
600112,2024-03-25,1.0
600112,2024-03-26,1.0
600112,2024-03-27,1.0
600112,2024-03-28,1.0
600112,2024-03-29,1.0
600112,2024-03-30,1.0
600112,2024-03-31,1.0
600112,2024-04-01,1.0
600112,2024-04-02,1.0
600112,2024-04-03,1.0
600112,2024-04-04,1.0
600112,2024-04-05,1.0
600112,2024-04-06,1.0
600112,2024-04-07,1.0
600112,2024-04-08,1.0
600112,2024-04-09,1.0
600112,2024-04-10,1.0
600112,2024-04-11,1.0
600112,2024-04-12,1.0
600112,2024-04-13,1.0
600112,2024-04-14,1.0
600112,2024-04-15,1.0
600112,2024-04-16,1.0
600113,2024-03-14,1.0
600113,2024-03-15,1.0
600113,2024-03-16,1.0
600113,2024-03-17,1.0
600113,2024-03-18,1.0
600113,2024-03-19,1.0
600113,2024-03-20,1.0
600113,2024-03-21,1.0
600113,2024-03-22,1.0
600113,2024-03-23,1.0
600113,2024-03-24,1.0
600113,2024-03-25,1.0
600113,2024-03-26,1.0
600113,2024-03-27,1.0
600113,2024-03-28,1.0
600113,2024-03-29,1.0
600113,2024-03-30,1.0
600113,2024-03-31,1.0
600113,2024-04-01,1.0
600113,2024-04-02,1.0
600113,2024-04-03,1.0
600113,2024-04-04,1.0
600113,2024-04-05,1.0
600113,2024-04-06,1.0
600113,2024-04-07,1.0
600113,2024-04-08,1.0
600113,2024-04-09,1.0
600113,2024-04-10,1.0
600113,2024-04-11,1.0
600113,2024-04-12,1.0
600114,2024-03-05,1.0
600114,2024-03-06,1.0
600114,2024-03-07,1.0
600114,2024-03-08,1.0
600114,2024-03-09,1.0
600114,2024-03-10,1.0
600114,2024-03-11,1.0
600114,2024-03-12,1.0
600114,2024-03-13,1.0
600114,2024-03-14,1.0
600114,2024-03-15,1.0
600114,2024-03-16,1.0
600114,2024-03-17,1.0
600114,2024-03-18,1.0
600114,2024-03-19,1.0
600114,2024-03-20,1.0
600114,2024-03-21,1.0
600114,2024-03-22,1.0
600114,2024-03-23,1.0
600114,2024-03-24,1.0
600114,2024-03-25,1.0
600114,2024-03-26,1.0
600114,2024-03-27,1.0
600114,2024-03-28,1.0
600114,2024-03-29,1.0
600114,2024-03-30,1.0
600114,2024-03-31,1.0
600114,2024-04-01,1.0
600114,2024-04-02,1.0
600114,2024-04-03,1.0
600115,2024-03-19,1.0
600115,2024-03-20,1.0
600115,2024-03-21,1.0
600115,2024-03-22,1.0
600115,2024-03-23,1.0
600115,2024-03-24,1.0
600115,2024-03-25,1.0
600115,2024-03-26,1.0
600115,2024-03-27,1.0
600115,2024-03-28,1.0
600115,2024-03-29,1.0
600115,2024-03-30,1.0
600115,2024-03-31,1.0
600115,2024-04-01,1.0
600115,2024-04-02,1.0
600115,2024-04-03,1.0
600115,2024-04-04,1.0
600115,2024-04-05,1.0
600115,2024-04-06,1.0
600115,2024-04-07,1.0
600115,2024-04-08,1.0
600115,2024-04-09,1.0
600115,2024-04-10,1.0
600115,2024-04-11,1.0
600115,2024-04-12,1.0
600115,2024-04-13,1.0
600115,2024-04-14,1.0
600115,2024-04-15,1.0
600115,2024-04-16,1.0
600115,2024-04-17,1.0
600116,2024-03-10,1.0
600116,2024-03-11,1.0
600116,2024-03-12,1.0
600116,2024-03-13,1.0
600116,2024-03-14,1.0
600116,2024-03-15,1.0
600116,2024-03-16,1.0
600116,2024-03-17,1.0
600116,2024-03-18,1.0
600116,2024-03-19,1.0
600116,2024-03-20,1.0
600116,2024-03-21,1.0
600116,2024-03-22,1.0
600116,2024-03-23,1.0
600116,2024-03-24,1.0
600116,2024-03-25,1.0
600116,2024-03-26,1.0
600116,2024-03-27,1.0
600116,2024-03-28,1.0
600116,2024-03-29,1.0
600116,2024-03-30,1.0
600116,2024-03-31,1.0
600116,2024-04-01,1.0
600116,2024-04-02,1.0
600116,2024-04-03,1.0
600116,2024-04-04,1.0
600116,2024-04-05,1.0
600116,2024-04-06,1.0
600116,2024-04-07,1.0
600116,2024-04-08,1.0
600117,2024-03-17,1.0
600117,2024-03-18,1.0
600117,2024-03-19,1.0
600117,2024-03-20,1.0
600117,2024-03-21,1.0
600117,2024-03-22,1.0
600117,2024-03-23,1.0
600117,2024-03-24,1.0
600117,2024-03-25,1.0
600117,2024-03-26,1.0
600117,2024-03-27,1.0
600117,2024-03-28,1.0
600117,2024-03-29,1.0
600117,2024-03-30,1.0
600117,2024-03-31,1.0
600117,2024-04-01,1.0
600117,2024-04-02,1.0
600117,2024-04-03,1.0
600117,2024-04-04,1.0
600117,2024-04-05,1.0
600117,2024-04-06,1.0
600117,2024-04-07,1.0
600117,2024-04-08,1.0
600117,2024-04-09,1.0
600117,2024-04-10,1.0
600117,2024-04-11,1.0
600117,2024-04-12,1.0
600117,2024-04-13,1.0
600117,2024-04-14,1.0
600117,2024-04-15,1.0
600118,2024-03-14,1.0
600118,2024-03-15,1.0
600118,2024-03-16,1.0
600118,2024-03-17,1.0
600118,2024-03-18,1.0
600118,2024-03-19,1.0
600118,2024-03-20,1.0
600118,2024-03-21,1.0
600118,2024-03-22,1.0
600118,2024-03-23,1.0
600118,2024-03-24,1.0
600118,2024-03-25,1.0
600118,2024-03-26,1.0
600118,2024-03-27,1.0
600118,2024-03-28,1.0
600118,2024-03-29,1.0
600118,2024-03-30,1.0
600118,2024-03-31,1.0
600118,2024-04-01,1.0
600118,2024-04-02,1.0
600118,2024-04-03,1.0
600118,2024-04-04,1.0
600118,2024-04-05,1.0
600118,2024-04-06,1.0
600118,2024-04-07,1.0
600118,2024-04-08,1.0
600118,2024-04-09,1.0
600118,2024-04-10,1.0
600118,2024-04-11,1.0
600118,2024-04-12,1.0
600119,2024-03-18,1.0
600119,2024-03-19,1.0
600119,2024-03-20,1.0
600119,2024-03-21,1.0
600119,2024-03-22,1.0
600119,2024-03-23,1.0
600119,2024-03-24,1.0
600119,2024-03-25,1.0
600119,2024-03-26,1.0
600119,2024-03-27,1.0
600119,2024-03-28,1.0
600119,2024-03-29,1.0
600119,2024-03-30,1.0
600119,2024-03-31,1.0
600119,2024-04-01,1.0
600119,2024-04-02,1.0
600119,2024-04-03,1.0
600119,2024-04-04,1.0
600119,2024-04-05,1.0
600119,2024-04-06,1.0
600119,2024-04-07,1.0
600119,2024-04-08,1.0
600119,2024-04-09,1.0
600119,2024-04-10,1.0
600119,2024-04-11,1.0
600119,2024-04-12,1.0
600119,2024-04-13,1.0
600119,2024-04-14,1.0
600119,2024-04-15,1.0
600119,2024-04-16,1.0
600120,2024-03-15,1.0
600120,2024-03-16,1.0
600120,2024-03-17,1.0
600120,2024-03-18,1.0
600120,2024-03-19,1.0
600120,2024-03-20,1.0
600120,2024-03-21,1.0
600120,2024-03-22,1.0
600120,2024-03-23,1.0
600120,2024-03-24,1.0
600120,2024-03-25,1.0
600120,2024-03-26,1.0
600120,2024-03-27,1.0
600120,2024-03-28,1.0
600120,2024-03-29,1.0
600120,2024-03-30,1.0
600120,2024-03-31,1.0
600120,2024-04-01,1.0
600120,2024-04-02,1.0
600120,2024-04-03,1.0
600120,2024-04-04,1.0
600120,2024-04-05,1.0
600120,2024-04-06,1.0
600120,2024-04-07,1.0
600120,2024-04-08,1.0
600120,2024-04-09,1.0
600120,2024-04-10,1.0
600120,2024-04-11,1.0
600120,2024-04-12,1.0
600120,2024-04-13,1.0
600121,2024-03-07,1.0
600121,2024-03-08,1.0
600121,2024-03-09,1.0
600121,2024-03-10,1.0
600121,2024-03-11,1.0
600121,2024-03-12,1.0
600121,2024-03-13,1.0
600121,2024-03-14,1.0
600121,2024-03-15,1.0
600121,2024-03-16,1.0
600121,2024-03-17,1.0
600121,2024-03-18,1.0
600121,2024-03-19,1.0
600121,2024-03-20,1.0
600121,2024-03-21,1.0
600121,2024-03-22,1.0
600121,2024-03-23,1.0
600121,2024-03-24,1.0
600121,2024-03-25,1.0
600121,2024-03-26,1.0
600121,2024-03-27,1.0
600121,2024-03-28,1.0
600121,2024-03-29,1.0
600121,2024-03-30,1.0
600121,2024-03-31,1.0
600121,2024-04-01,1.0
600121,2024-04-02,1.0
600121,2024-04-03,1.0
600121,2024-04-04,1.0
600121,2024-04-05,1.0
600122,2024-03-07,1.0
600122,2024-03-08,1.0
600122,2024-03-09,1.0
600122,2024-03-10,1.0
600122,2024-03-11,1.0
600122,2024-03-12,1.0
600122,2024-03-13,1.0
600122,2024-03-14,1.0
600122,2024-03-15,1.0
600122,2024-03-16,1.0
600122,2024-03-17,1.0
600122,2024-03-18,1.0
600122,2024-03-19,1.0
600122,2024-03-20,1.0
600122,2024-03-21,1.0
600122,2024-03-22,1.0
600122,2024-03-23,1.0
600122,2024-03-24,1.0
600122,2024-03-25,1.0
600122,2024-03-26,1.0
600122,2024-03-27,1.0
600122,2024-03-28,1.0
600122,2024-03-29,1.0
600122,2024-03-30,1.0
600122,2024-03-31,1.0
600122,2024-04-01,1.0
600122,2024-04-02,1.0
600122,2024-04-03,1.0
600122,2024-04-04,1.0
600122,2024-04-05,1.0
600123,2024-03-12,1.0
600123,2024-03-13,1.0
600123,2024-03-14,1.0
600123,2024-03-15,1.0
600123,2024-03-16,1.0
600123,2024-03-17,1.0
600123,2024-03-18,1.0
600123,2024-03-19,1.0
600123,2024-03-20,1.0
600123,2024-03-21,1.0
600123,2024-03-22,1.0
600123,2024-03-23,1.0
600123,2024-03-24,1.0
600123,2024-03-25,1.0
600123,2024-03-26,1.0
600123,2024-03-27,1.0
600123,2024-03-28,1.0
600123,2024-03-29,1.0
600123,2024-03-30,1.0
600123,2024-03-31,1.0
600123,2024-04-01,1.0
600123,2024-04-02,1.0
600123,2024-04-03,1.0
600123,2024-04-04,1.0
600123,2024-04-05,1.0
600123,2024-04-06,1.0
600123,2024-04-07,1.0
600123,2024-04-08,1.0
600123,2024-04-09,1.0
600123,2024-04-10,1.0
600124,2024-03-13,1.0
600124,2024-03-14,1.0
600124,2024-03-15,1.0
600124,2024-03-16,1.0
600124,2024-03-17,1.0
600124,2024-03-18,1.0
600124,2024-03-19,1.0
600124,2024-03-20,1.0
600124,2024-03-21,1.0
600124,2024-03-22,1.0
600124,2024-03-23,1.0
600124,2024-03-24,1.0
600124,2024-03-25,1.0
600124,2024-03-26,1.0
600124,2024-03-27,1.0
600124,2024-03-28,1.0
600124,2024-03-29,1.0
600124,2024-03-30,1.0
600124,2024-03-31,1.0
600124,2024-04-01,1.0
600124,2024-04-02,1.0
600124,2024-04-03,1.0
600124,2024-04-04,1.0
600124,2024-04-05,1.0
600124,2024-04-06,1.0
600124,2024-04-07,1.0
600124,2024-04-08,1.0
600124,2024-04-09,1.0
600124,2024-04-10,1.0
600124,2024-04-11,1.0
600125,2024-03-07,1.0
600125,2024-03-08,1.0
600125,2024-03-09,1.0
600125,2024-03-10,1.0
600125,2024-03-11,1.0
600125,2024-03-12,1.0
600125,2024-03-13,1.0
600125,2024-03-14,1.0
600125,2024-03-15,1.0
600125,2024-03-16,1.0
600125,2024-03-17,1.0
600125,2024-03-18,1.0
600125,2024-03-19,1.0
600125,2024-03-20,1.0
600125,2024-03-21,1.0
600125,2024-03-22,1.0
600125,2024-03-23,1.0
600125,2024-03-24,1.0
600125,2024-03-25,1.0
600125,2024-03-26,1.0
600125,2024-03-27,1.0
600125,2024-03-28,1.0
600125,2024-03-29,1.0
600125,2024-03-30,1.0
600125,2024-03-31,1.0
600125,2024-04-01,1.0
600125,2024-04-02,1.0
600125,2024-04-03,1.0
600125,2024-04-04,1.0
600125,2024-04-05,1.0
600126,2024-03-06,1.0
600126,2024-03-07,1.0
600126,2024-03-08,1.0
600126,2024-03-09,1.0
600126,2024-03-10,1.0
600126,2024-03-11,1.0
600126,2024-03-12,1.0
600126,2024-03-13,1.0
600126,2024-03-14,1.0
600126,2024-03-15,1.0
600126,2024-03-16,1.0
600126,2024-03-17,1.0
600126,2024-03-18,1.0
600126,2024-03-19,1.0
600126,2024-03-20,1.0
600126,2024-03-21,1.0
600126,2024-03-22,1.0
600126,2024-03-23,1.0
600126,2024-03-24,1.0
600126,2024-03-25,1.0
600126,2024-03-26,1.0
600126,2024-03-27,1.0
600126,2024-03-28,1.0
600126,2024-03-29,1.0
600126,2024-03-30,1.0
600126,2024-03-31,1.0
600126,2024-04-01,1.0
600126,2024-04-02,1.0
600126,2024-04-03,1.0
600126,2024-04-04,1.0
600127,2024-03-20,1.0
600127,2024-03-21,1.0
600127,2024-03-22,1.0
600127,2024-03-23,1.0
600127,2024-03-24,1.0
600127,2024-03-25,1.0
600127,2024-03-26,1.0
600127,2024-03-27,1.0
600127,2024-03-28,1.0
600127,2024-03-29,1.0
600127,2024-03-30,1.0
600127,2024-03-31,1.0
600127,2024-04-01,1.0
600127,2024-04-02,1.0
600127,2024-04-03,1.0
600127,2024-04-04,1.0
600127,2024-04-05,1.0
600127,2024-04-06,1.0
600127,2024-04-07,1.0
600127,2024-04-08,1.0
600127,2024-04-09,1.0
600127,2024-04-10,1.0
600127,2024-04-11,1.0
600127,2024-04-12,1.0
600127,2024-04-13,1.0
600127,2024-04-14,1.0
600127,2024-04-15,1.0
600127,2024-04-16,1.0
600127,2024-04-17,1.0
600127,2024-04-18,1.0
